verb	intrans	trans	xtrans	ditrans	total	percent_intrans	percent_trans	percent_ditrans
fooling	5818.0	3562.0	0.0	0.0	9380.0	0.6202558635394456	0.3797441364605544	0.0
foot	23470.0	6645.0	0.0	71.0	30186.0	0.7775127542569403	0.2201351619956271	0.0023520837474325846
footed	7023.0	429.0	0.0	0.0	7452.0	0.9424315619967794	0.05756843800322061	0.0
footing	6380.0	1997.0	0.0	25.0	8402.0	0.759343013568198	0.2376815044037134	0.0029754820280885504
footnote	2195.0	1832.0	0.0	0.0	4027.0	0.5450707722870624	0.45492922771293764	0.0
forage	3516.0	856.0	0.0	0.0	4372.0	0.8042086001829826	0.19579139981701738	0.0
foraging	39291.0	2622.0	0.0	0.0	41913.0	0.93744184381934	0.06255815618065994	0.0
forasmuch	2258.0	16.0	0.0	0.0	2274.0	0.9929639401934917	0.007036059806508356	0.0
forbade	16210.0	24553.0	13.0	595.0	41371.0	0.3918203572550821	0.5934833579077131	0.014382055062725097
forbear	42617.0	7889.0	0.0	10.0	50516.0	0.8436337002137937	0.15616834270330193	0.00019795708290442631
forbearing	3225.0	1800.0	0.0	0.0	5025.0	0.6417910447761194	0.3582089552238806	0.0
forbid	62773.0	46725.0	0.0	1112.0	110610.0	0.5675164994123497	0.42243016002169786	0.010053340565952446
forbidden	310139.0	8010.0	0.0	170.0	318319.0	0.9743025078616105	0.025163436678300698	0.0005340554600887789
forbidding	76975.0	55885.0	0.0	318.0	133178.0	0.5779858535193501	0.41962636471489284	0.002387781765757107
forbids	14518.0	16290.0	0.0	214.0	31022.0	0.46799045838437237	0.5251112113983625	0.006898330217265167
forbore	6332.0	301.0	0.0	0.0	6633.0	0.9546208352178501	0.04537916478214986	0.0
forborne	4434.0	324.0	0.0	0.0	4758.0	0.9319041614123581	0.06809583858764187	0.0
force	238109.0	154092.0	57.0	41.0	392299.0	0.6069579580880909	0.39279223245534656	0.0001045121195822574
forced	887282.0	49855.0	48.0	33.0	937218.0	0.9467189063803726	0.05319466762268757	3.521059134587684e-05
forces	23783.0	10086.0	57.0	43.0	33969.0	0.7001383614472019	0.2969177779740351	0.0012658600488680855
forcing	172298.0	52399.0	0.0	22.0	224719.0	0.7667264450269002	0.2331756549290447	9.790004405501983e-05
ford	2645.0	6563.0	0.0	35.0	9243.0	0.28616250135237475	0.7100508492913556	0.0037866493562696093
forded	4700.0	2608.0	0.0	21.0	7329.0	0.6412880338381771	0.3558466366489289	0.0028653295128939827
fording	4476.0	6638.0	0.0	10.0	11124.0	0.4023732470334412	0.5967277957569219	0.0008989572096368213
forearmed	3152.0	10.0	0.0	0.0	3162.0	0.9968374446552815	0.0031625553447185324	0.0
forebode	868.0	1123.0	0.0	29.0	2020.0	0.4297029702970297	0.555940594059406	0.014356435643564357
foreboded	1122.0	1428.0	0.0	0.0	2550.0	0.44	0.56	0.0
foreboding	5153.0	1744.0	0.0	0.0	6897.0	0.7471364361316515	0.2528635638683486	0.0
forecast	13515.0	13902.0	0.0	20.0	27437.0	0.49258300834639357	0.5066880489849473	0.00072894266865911
forecasted	2277.0	70.0	0.0	0.0	2347.0	0.9701746910950149	0.02982530890498509	0.0
forecasting	3812.0	8688.0	0.0	0.0	12500.0	0.30496	0.69504	0.0
foreclose	4812.0	5616.0	0.0	0.0	10428.0	0.4614499424626007	0.5385500575373993	0.0
foreclosed	5496.0	156.0	0.0	0.0	5652.0	0.9723991507430998	0.027600849256900213	0.0
foredoomed	3574.0	21.0	0.0	0.0	3595.0	0.9941585535465924	0.0058414464534075105	0.0
forego	7110.0	25713.0	0.0	13.0	32836.0	0.2165306371056158	0.7830734559629675	0.00039590693141673775
foregoing	101777.0	4889.0	23.0	0.0	106689.0	0.9539596397004377	0.04582478043659609	0.0
foregone	8164.0	547.0	0.0	0.0	8711.0	0.9372058317070371	0.06279416829296292	0.0
foreknew	1972.0	363.0	0.0	0.0	2335.0	0.8445396145610279	0.15546038543897217	0.0
foreknow	2171.0	389.0	0.0	0.0	2560.0	0.848046875	0.151953125	0.0
foreknown	2746.0	61.0	0.0	0.0	2807.0	0.9782686141788386	0.02173138582116138	0.0
foreordained	4543.0	140.0	0.0	0.0	4683.0	0.9701046337817638	0.029895366218236172	0.0
foresaw	22240.0	7455.0	0.0	41.0	29736.0	0.7479149852031208	0.2507062146892655	0.001378800107613667
foresee	49609.0	27550.0	0.0	0.0	77159.0	0.6429450874168924	0.3570549125831076	0.0
foreseeing	12335.0	15708.0	0.0	13.0	28056.0	0.4396564014827488	0.5598802395209581	0.00046335899629312805
foreseen	71687.0	6449.0	0.0	0.0	78136.0	0.9174644210095219	0.08253557899047814	0.0
foresees	2831.0	1584.0	0.0	0.0	4415.0	0.6412231030577576	0.35877689694224235	0.0
foreshadow	992.0	1423.0	0.0	0.0	2415.0	0.41076604554865426	0.5892339544513457	0.0
foreshadowed	6583.0	1576.0	0.0	0.0	8159.0	0.8068390734158598	0.19316092658414022	0.0
foreshadowing	1186.0	1323.0	0.0	0.0	2509.0	0.47269828616978876	0.5273017138302113	0.0
foreshortened	6817.0	51.0	0.0	0.0	6868.0	0.9925742574257426	0.007425742574257425	0.0
foreshortening	1983.0	174.0	0.0	0.0	2157.0	0.9193324061196105	0.08066759388038942	0.0
forestall	3102.0	16440.0	0.0	0.0	19542.0	0.15873503223825605	0.841264967761744	0.0
forestalled	3804.0	1244.0	0.0	0.0	5048.0	0.7535657686212361	0.24643423137876386	0.0
forestalling	3251.0	2472.0	0.0	0.0	5723.0	0.5680587104665386	0.43194128953346145	0.0
forested	7150.0	0.0	0.0	0.0	7150.0	1.0	0.0	0.0
foretel	1176.0	1019.0	0.0	0.0	2195.0	0.5357630979498861	0.4642369020501139	0.0
foretell	10779.0	13363.0	0.0	12.0	24154.0	0.44626148878032623	0.553241699097458	0.0004968121222157821
foretelling	3557.0	7119.0	0.0	0.0	10676.0	0.333177219932559	0.666822780067441	0.0
foretells	1088.0	1395.0	0.0	0.0	2483.0	0.4381796214256947	0.5618203785743052	0.0
foretold	35482.0	9395.0	0.0	209.0	45086.0	0.7869848733531474	0.20837954132103093	0.004635585325821763
forever	4269.0	265.0	0.0	0.0	4534.0	0.9415527128363476	0.058447287163652405	0.0
forewarn	802.0	1303.0	0.0	0.0	2105.0	0.3809976247030879	0.6190023752969122	0.0
forewarned	10876.0	748.0	0.0	0.0	11624.0	0.9356503785271851	0.06434962147281487	0.0
foreword	8741.0	84.0	0.0	0.0	8825.0	0.9904815864022662	0.009518413597733711	0.0
forfeit	8599.0	23334.0	0.0	145.0	32078.0	0.2680653407319658	0.7274144273333749	0.004520231934659268
forfeited	67671.0	13681.0	0.0	0.0	81352.0	0.8318295800963713	0.1681704199036287	0.0
forfeiting	1852.0	9135.0	0.0	0.0	10987.0	0.1685628470010012	0.8314371529989988	0.0
forfeits	1289.0	1871.0	0.0	0.0	3160.0	0.4079113924050633	0.5920886075949368	0.0
forgave	4357.0	15011.0	0.0	1313.0	20681.0	0.2106764663217446	0.7258353077704173	0.0634882259078381
forge	7788.0	16282.0	0.0	124.0	24194.0	0.3218979912374969	0.6729767711002728	0.005125237662230305
forged	96680.0	3846.0	0.0	30.0	100556.0	0.9614543140140817	0.03824734476311707	0.0002983412228012252
forget	378084.0	339392.0	24.0	599.0	718099.0	0.5265067908463875	0.47262564075426927	0.0008341468237666394
forgets	13525.0	11088.0	0.0	80.0	24693.0	0.5477260762159316	0.4490341392297412	0.003239784554327137
forgetting	91264.0	56932.0	0.0	39.0	148235.0	0.6156710628394104	0.38406584140047895	0.00026309576011063516
forging	29080.0	16396.0	10.0	18.0	45504.0	0.6390646976090014	0.36031997187060477	0.00039556962025316455
forgive	91549.0	221185.0	28.0	14938.0	327700.0	0.2793683246872139	0.6749618553555081	0.04558437595361611
forgiven	94552.0	16605.0	0.0	608.0	111765.0	0.8459893526595983	0.14857066165615354	0.005439985684248199
forgives	4155.0	4109.0	0.0	29.0	8293.0	0.501024960810322	0.495478114072109	0.003496925117569034
forgiving	30624.0	12397.0	0.0	165.0	43186.0	0.7091186958736627	0.2870606214977076	0.0038206826286296485
forgo	1193.0	2593.0	0.0	0.0	3786.0	0.315108293713682	0.684891706286318	0.0
forgone	2680.0	117.0	0.0	0.0	2797.0	0.9581694672863783	0.041830532713621735	0.0
forgot	105569.0	51658.0	0.0	125.0	157352.0	0.670909807310997	0.3282957954141034	0.0007943972748995882
forgotten	711323.0	83728.0	13.0	211.0	795275.0	0.8944365156706799	0.10528182075382729	0.0002653170287007639
fork	2410.0	467.0	0.0	0.0	2877.0	0.8376781369482099	0.16232186305179006	0.0
forked	16745.0	95.0	0.0	0.0	16840.0	0.9943586698337292	0.0056413301662707836	0.0
forking	2250.0	106.0	0.0	0.0	2356.0	0.9550084889643463	0.04499151103565365	0.0
forlorn	8135.0	89.0	0.0	0.0	8224.0	0.9891780155642024	0.010821984435797665	0.0
form	186452.0	1995277.0	0.0	529.0	2182258.0	0.08543994339807667	0.9143176471342985	0.00024240946762481795
form'd	1716.0	535.0	0.0	0.0	2251.0	0.7623278542869836	0.23767214571301643	0.0
formalised	3182.0	0.0	0.0	0.0	3182.0	1.0	0.0	0.0
formalized	29648.0	124.0	0.0	0.0	29772.0	0.9958350127636706	0.004164987236329437	0.0
formatted	5529.0	0.0	0.0	0.0	5529.0	1.0	0.0	0.0
formatting	2751.0	634.0	0.0	0.0	3385.0	0.8127031019202363	0.18729689807976366	0.0
formed	115068.0	11695.0	0.0	0.0	126763.0	0.9077412178632567	0.09225878213674338	0.0
be	31841921.0	13890.0	476.0	0.0	31856287.0	0.9995490372120266	0.00043602068251080234	0.0
reach	96418.0	591638.0	0.0	325.0	688381.0	0.1400648768632487	0.8594630008672522	0.0004721222694990129
reached	544616.0	868011.0	729.0	1820.0	1415176.0	0.38483976551326476	0.6133590450940378	0.001286059119148431
reaches	36658.0	156131.0	64.0	75.0	192928.0	0.19000870791175983	0.8092708160557306	0.0003887460607065848
reaching	203097.0	667346.0	66.0	627.0	871136.0	0.23314040517209714	0.7660640818425596	0.0007197498438820116
react	72826.0	1409.0	0.0	0.0	74235.0	0.9810197346265239	0.018980265373476125	0.0
reacted	10561.0	101.0	0.0	0.0	10662.0	0.9905271056087038	0.009472894391296192	0.0
reacting	61496.0	1321.0	0.0	0.0	62817.0	0.9789706608083799	0.021029339191620103	0.0
reactivated	2445.0	0.0	0.0	0.0	2445.0	1.0	0.0	0.0
reacts	9823.0	132.0	0.0	0.0	9955.0	0.9867403314917127	0.013259668508287293	0.0
read	1919791.0	1411839.0	50.0	15216.0	3346896.0	0.5736034223949594	0.42183533638332354	0.004546302006396374
reading	1017919.0	864365.0	528.0	2351.0	1885163.0	0.5399633877813218	0.45850942332307604	0.001247107014088437
readjust	1799.0	2504.0	0.0	0.0	4303.0	0.4180804090169649	0.5819195909830351	0.0
readjusted	3353.0	334.0	0.0	0.0	3687.0	0.9094114456197451	0.09058855438025495	0.0
readjusting	1116.0	1243.0	0.0	0.0	2359.0	0.47308181432810514	0.5269181856718949	0.0
readmitted	2213.0	25.0	0.0	0.0	2238.0	0.9888293118856122	0.011170688114387846	0.0
reads	81320.0	57749.0	0.0	174.0	139243.0	0.5840149953678102	0.41473539064800385	0.0012496139841859195
reaffirm	1285.0	2236.0	0.0	0.0	3521.0	0.36495313831297926	0.6350468616870207	0.0
reaffirmed	2062.0	982.0	0.0	0.0	3044.0	0.6773981603153745	0.32260183968462547	0.0
reafon	4825.0	102.0	0.0	0.0	4927.0	0.9792977471077735	0.020702252892226505	0.0
realise	63993.0	49891.0	0.0	0.0	113884.0	0.5619138772786344	0.4380861227213656	0.0
realised	72693.0	5519.0	0.0	0.0	78212.0	0.9294353807599857	0.07056461924001432	0.0
realises	2174.0	881.0	0.0	0.0	3055.0	0.711620294599018	0.288379705400982	0.0
realising	12698.0	16524.0	0.0	0.0	29222.0	0.43453562384504824	0.5654643761549517	0.0
realize	338119.0	197748.0	0.0	104.0	535971.0	0.630853161831517	0.36895279781928497	0.00019404034919799764
realized	341653.0	25039.0	12.0	81.0	366785.0	0.931480294995706	0.06826615046962117	0.00022083782052155894
realizes	16774.0	5388.0	0.0	0.0	22162.0	0.7568811479108384	0.24311885208916162	0.0
realizing	81803.0	92571.0	0.0	114.0	174488.0	0.4688173398743753	0.5305293200678557	0.0006533400577690157
reamed	2066.0	0.0	0.0	0.0	2066.0	1.0	0.0	0.0
reaming	4151.0	495.0	0.0	0.0	4646.0	0.8934567369780456	0.10654326302195437	0.0
reanimate	669.0	2986.0	0.0	0.0	3655.0	0.18303693570451438	0.8169630642954856	0.0
reanimated	1766.0	396.0	0.0	0.0	2162.0	0.816836262719704	0.18316373728029603	0.0
reap	37397.0	63633.0	0.0	88.0	101118.0	0.36983524199450146	0.6292944876283154	0.0008702703771830931
reaped	18281.0	9841.0	0.0	0.0	28122.0	0.6500604508925396	0.34993954910746033	0.0
reaping	19641.0	17528.0	11.0	48.0	37228.0	0.5275867626517675	0.4708284087246159	0.001289352100569464
reappear	25198.0	462.0	0.0	0.0	25660.0	0.9819953234606391	0.018004676539360873	0.0
reappeared	14752.0	314.0	0.0	0.0	15066.0	0.9791583698393734	0.020841630160626578	0.0
reappearing	6462.0	155.0	0.0	0.0	6617.0	0.9765754873809883	0.023424512619011635	0.0
reappears	7284.0	144.0	0.0	0.0	7428.0	0.9806138933764136	0.01938610662358643	0.0
reappointed	2341.0	111.0	0.0	0.0	2452.0	0.9547308319738989	0.04526916802610114	0.0
reaps	2306.0	2793.0	0.0	0.0	5099.0	0.4522455383408511	0.5477544616591489	0.0
rear	21840.0	24839.0	0.0	23.0	46702.0	0.4676459252280416	0.5318615905100424	0.0004924842619159779
reared	90639.0	14619.0	0.0	55.0	105313.0	0.8606629760808258	0.13881477120583405	0.0005222527133402334
rearing	44596.0	26985.0	0.0	67.0	71648.0	0.6224318892362662	0.37663298347476554	0.0009351272889682894
rearm	2567.0	384.0	0.0	0.0	2951.0	0.8698746187732972	0.1301253812267028	0.0
rearrange	2980.0	3765.0	0.0	10.0	6755.0	0.4411547002220577	0.5573649148778682	0.0014803849000740192
rearranged	9595.0	939.0	0.0	0.0	10534.0	0.9108600721473324	0.08913992785266756	0.0
rearranging	4665.0	4858.0	0.0	0.0	9523.0	0.4898666386642865	0.5101333613357135	0.0
rears	2555.0	2809.0	0.0	0.0	5364.0	0.47632363907531694	0.5236763609246831	0.0
reason	23053.0	8805.0	0.0	0.0	31858.0	0.7236173017766339	0.2763826982233662	0.0
reasoned	100327.0	1783.0	0.0	0.0	102110.0	0.9825384389383998	0.017461561061600236	0.0
reasoning	16100.0	778.0	0.0	0.0	16878.0	0.9539044910534423	0.04609550894655765	0.0
reasons	10832.0	616.0	0.0	0.0	11448.0	0.9461914744933613	0.05380852550663871	0.0
reassemble	3351.0	1158.0	0.0	0.0	4509.0	0.7431803060545575	0.25681969394544246	0.0
reassembled	6435.0	225.0	0.0	0.0	6660.0	0.9662162162162162	0.033783783783783786	0.0
reassert	649.0	7693.0	0.0	0.0	8342.0	0.0777990889474946	0.9222009110525053	0.0
reassure	3794.0	40627.0	0.0	26.0	44447.0	0.0853600917947218	0.9140549418408441	0.000584966364434045
reassured	26615.0	4934.0	0.0	0.0	31549.0	0.8436083552569019	0.15639164474309805	0.0
reassuring	16172.0	4630.0	0.0	0.0	20802.0	0.7774252475723488	0.22257475242765118	0.0
reawakened	2655.0	97.0	0.0	0.0	2752.0	0.9647529069767442	0.035247093023255814	0.0
rebel	42348.0	1265.0	0.0	0.0	43613.0	0.9709948868456653	0.029005113154334718	0.0
rebelled	19348.0	20.0	0.0	0.0	19368.0	0.9989673688558447	0.0010326311441553077	0.0
rebelling	9320.0	104.0	0.0	0.0	9424.0	0.9889643463497453	0.011035653650254669	0.0
reborn	10558.0	77.0	0.0	0.0	10635.0	0.9927597555242125	0.007240244475787494	0.0
rebound	3553.0	658.0	0.0	0.0	4211.0	0.843742578959867	0.156257421040133	0.0
rebounding	4454.0	84.0	0.0	0.0	4538.0	0.9814896430145439	0.01851035698545615	0.0
rebuffed	5543.0	271.0	0.0	0.0	5814.0	0.9533883728930168	0.04661162710698315	0.0
rebuild	14902.0	36343.0	0.0	0.0	51245.0	0.2907991023514489	0.7092008976485511	0.0
rebuilding	11837.0	23862.0	0.0	22.0	35721.0	0.3313737017440721	0.6680104140421601	0.0006158842137678116
rebuilt	56425.0	6196.0	0.0	0.0	62621.0	0.9010555564427268	0.09894444355727312	0.0
rebuke	6712.0	14174.0	0.0	0.0	20886.0	0.3213635928373073	0.6786364071626927	0.0
rebuked	16580.0	9622.0	0.0	58.0	26260.0	0.6313785224676314	0.36641279512566644	0.002208682406702209
rebukes	1402.0	1355.0	0.0	0.0	2757.0	0.5085237577076532	0.49147624229234677	0.0
rebuking	4173.0	4549.0	0.0	29.0	8751.0	0.4768597874528625	0.5198263055650783	0.0033139069820591932
rebut	2011.0	7749.0	0.0	0.0	9760.0	0.2060450819672131	0.7939549180327868	0.0
rebutted	3110.0	158.0	0.0	0.0	3268.0	0.9516523867809058	0.04834761321909425	0.0
rebutting	2072.0	1909.0	0.0	0.0	3981.0	0.5204722431549862	0.4795277568450138	0.0
recal	1116.0	2713.0	0.0	0.0	3829.0	0.2914599112039697	0.7085400887960303	0.0
recall	154647.0	159661.0	0.0	35.0	314343.0	0.4919689638388639	0.507919692819627	0.00011134334150911583
recalled	109210.0	28302.0	0.0	61.0	137573.0	0.7938330922492058	0.2057235067927573	0.00044340095803682407
recalling	20476.0	57584.0	0.0	13.0	78073.0	0.26226736515824933	0.7375661240121425	0.00016651082960818722
recalls	10452.0	11556.0	0.0	0.0	22008.0	0.4749182115594329	0.5250817884405671	0.0
recant	16885.0	2396.0	0.0	0.0	19281.0	0.8757325864841036	0.12426741351589647	0.0
recanted	3631.0	677.0	0.0	0.0	4308.0	0.8428505106778087	0.15714948932219128	0.0
recapitulate	8474.0	8688.0	0.0	0.0	17162.0	0.4937652954201142	0.5062347045798858	0.0
recapitulated	2844.0	307.0	0.0	37.0	3188.0	0.8920953575909661	0.09629861982434128	0.011606022584692597
recapitulating	1476.0	2155.0	0.0	0.0	3631.0	0.40649958689066373	0.5935004131093363	0.0
recapture	3017.0	14076.0	0.0	0.0	17093.0	0.17650500204762185	0.8234949979523781	0.0
recaptured	9214.0	1820.0	0.0	0.0	11034.0	0.8350552836686606	0.1649447163313395	0.0
recapturing	609.0	2177.0	0.0	0.0	2786.0	0.2185929648241206	0.7814070351758794	0.0
recast	3022.0	2212.0	0.0	0.0	5234.0	0.5773786778754298	0.4226213221245701	0.0
recasting	612.0	1429.0	0.0	0.0	2041.0	0.2998530132288094	0.7001469867711906	0.0
recede	47498.0	957.0	0.0	0.0	48455.0	0.9802497162315551	0.01975028376844495	0.0
receded	15897.0	206.0	0.0	0.0	16103.0	0.9872073526672048	0.01279264733279513	0.0
recedes	10080.0	101.0	0.0	0.0	10181.0	0.99007955996464	0.009920440035359985	0.0
receding	56295.0	2476.0	0.0	0.0	58771.0	0.9578703782477752	0.04212962175222474	0.0
receipted	2179.0	75.0	0.0	0.0	2254.0	0.9667258207630879	0.03327417923691216	0.0
receivable	15361.0	756.0	0.0	0.0	16117.0	0.9530930073835081	0.0469069926164919	0.0
receive	388541.0	1562622.0	0.0	1868.0	1953031.0	0.19894256670785052	0.8001009712595448	0.0009564620326047052
received	1804623.0	991482.0	92.0	1653.0	2797850.0	0.6450034848187001	0.35437282198831244	0.0005908108011508837
receives	74453.0	122093.0	0.0	41.0	196587.0	0.3787279932040267	0.6210634477356082	0.00020855906036513095
receiveth	4309.0	10348.0	0.0	0.0	14657.0	0.2939892201678379	0.7060107798321621	0.0
receiving	319859.0	805282.0	41.0	320.0	1125502.0	0.2841922981922733	0.7154869560427258	0.0002843175756240327
recessed	6948.0	47.0	0.0	0.0	6995.0	0.9932809149392423	0.006719085060757684	0.0
recesses	3015.0	216.0	0.0	0.0	3231.0	0.9331476323119777	0.06685236768802229	0.0
recharging	1954.0	678.0	0.0	0.0	2632.0	0.7424012158054711	0.25759878419452886	0.0
reciprocate	6093.0	2578.0	0.0	0.0	8671.0	0.7026871179794718	0.2973128820205282	0.0
reciprocated	6471.0	836.0	0.0	0.0	7307.0	0.885589161078418	0.11441083892158205	0.0
reciprocating	11405.0	3534.0	0.0	0.0	14939.0	0.7634379811232345	0.2365620188767655	0.0
recirculating	1982.0	544.0	0.0	0.0	2526.0	0.784639746634996	0.21536025336500395	0.0
recite	22538.0	27555.0	0.0	35.0	50128.0	0.4496090009575487	0.5496927864666454	0.0006982125758059368
recited	41770.0	10214.0	0.0	60.0	52044.0	0.8025901160556452	0.19625701329644146	0.001152870647913304
recites	2483.0	1801.0	0.0	0.0	4284.0	0.5795985060690944	0.4204014939309057	0.0
reciting	15098.0	25008.0	0.0	0.0	40106.0	0.37645240113698697	0.623547598863013	0.0
reckon	83745.0	14342.0	0.0	695.0	98782.0	0.8477759105909983	0.145188394646798	0.00703569476220364
reckoned	95025.0	13954.0	0.0	410.0	109389.0	0.8686888078325974	0.12756310049456526	0.0037480916728373052
reckoning	9977.0	2385.0	0.0	41.0	12403.0	0.8044021607675562	0.19229218737402243	0.00330565185842135
fail	315642.0	20304.0	0.0	140.0	336086.0	0.9391703314032718	0.06041310854959742	0.0004165600471307939
failed	832930.0	29196.0	0.0	25.0	862151.0	0.9661068652707009	0.03386413748867658	2.8997240622582356e-05
faileth	4230.0	717.0	0.0	23.0	4970.0	0.8511066398390342	0.1442655935613682	0.004627766599597585
failing	427537.0	41309.0	0.0	25.0	468871.0	0.9118435561167144	0.08810312431351054	5.33195697750554e-05
fails	269720.0	8380.0	0.0	45.0	278145.0	0.9697100433227274	0.030128170558521634	0.00016178611875101117
fainted	43402.0	382.0	0.0	0.0	43784.0	0.9912753517266581	0.00872464827334186	0.0
fainting	52231.0	3314.0	0.0	23.0	55568.0	0.9399474517708033	0.059638640944428445	0.0004139072847682119
faints	2047.0	0.0	0.0	0.0	2047.0	1.0	0.0	0.0
faked	3182.0	97.0	0.0	0.0	3279.0	0.9704178103080208	0.02958218969197926	0.0
faking	2430.0	683.0	0.0	0.0	3113.0	0.7805974943784131	0.2194025056215869	0.0
fall	1442420.0	56190.0	54.0	0.0	1498664.0	0.9624705737910566	0.03749339411635964	0.0
fallen	691856.0	14574.0	0.0	48.0	706478.0	0.9793029648481623	0.020629092484125477	6.794266771222883e-05
falleth	6375.0	193.0	0.0	0.0	6568.0	0.9706151035322778	0.02938489646772229	0.0
falling	1094799.0	31124.0	0.0	36.0	1125959.0	0.9723258129292452	0.027642214325743656	3.197274501114162e-05
falls	351164.0	9615.0	81.0	11.0	360871.0	0.9731011912844202	0.02664386997015554	3.0481806518118663e-05
false	5544.0	229.0	0.0	0.0	5773.0	0.9603325827126278	0.03966741728737225	0.0
falsehood	7168.0	250.0	0.0	0.0	7418.0	0.966298193583176	0.033701806416823944	0.0
falsified	11585.0	1419.0	0.0	0.0	13004.0	0.8908797293140572	0.10912027068594278	0.0
falsify	4189.0	6116.0	0.0	0.0	10305.0	0.40650169820475496	0.593498301795245	0.0
falsifying	3391.0	4266.0	0.0	0.0	7657.0	0.4428627399764921	0.5571372600235079	0.0
falter	13101.0	257.0	0.0	0.0	13358.0	0.9807605929031292	0.01923940709687079	0.0
faltered	17092.0	676.0	0.0	0.0	17768.0	0.9619540747411076	0.03804592525889239	0.0
faltering	3749.0	591.0	0.0	0.0	4340.0	0.8638248847926268	0.13617511520737327	0.0
falters	2917.0	88.0	0.0	0.0	3005.0	0.9707154742096505	0.029284525790349417	0.0
famed	25083.0	252.0	0.0	0.0	25335.0	0.9900532859680284	0.00994671403197158	0.0
familiarize	339.0	3865.0	0.0	0.0	4204.0	0.08063748810656518	0.9193625118934349	0.0
